customer_id,signup_date,city,acquisition_channel,gender,age_group
4851,2025-05-31,Chennai,Paid Social,Female,35-44
4852,2025-07-12,Gorakhpur,Paid Social,Female,45-54
4853,2025-01-20,Hyderabad,Email,Male,35-44
4854,2025-03-24,Jaipur,Affiliate,Male,25-34
4855,2025-06-08,Gorakhpur,Email,Male,45-54
4856,2025-05-22,Kochi,Email,Female,45-54
4857,2025-12-16,Jaipur,Affiliate,Female,25-34
4858,2024-11-02,Ahmedabad,Direct,Female,45-54
4859,2024-11-01,Lucknow,Paid Search,Female,25-34
4860,2025-08-09,Chandigarh,Direct,Male,25-34
4861,2025-06-05,Pune,Direct,Female,45-54
4862,2025-12-28,Kochi,Direct,Female,35-44
4863,2024-11-02,Pune,Direct,Female,18-24
4864,2025-01-23,Lucknow,Direct,Female,35-44
4865,2025-02-07,Kochi,Organic Search,Female,45-54
4866,2024-12-02,Chandigarh,Organic Search,Male,25-34
4867,2025-04-21,Ahmedabad,Direct,Female,45-54
4868,2025-10-30,Lucknow,Affiliate,Female,35-44
4869,2025-06-11,Bengaluru,Referral,Female,18-24
4870,2024-11-06,Jaipur,Organic Search,Other,18-24
4871,2025-01-20,Indore,Direct,Male,18-24
4872,2025-01-01,Gorakhpur,Paid Social,Female,18-24
4873,2025-01-05,Bhopal,Paid Social,Female,45-54
4874,2025-05-05,Gorakhpur,Affiliate,Male,25-34
4875,2025-09-09,Lucknow,Affiliate,Male,35-44
4876,2024-11-30,Indore,Affiliate,Male,18-24
4877,2024-11-19,Lucknow,Direct,Female,25-34
4878,2025-02-07,Ahmedabad,Organic Search,Male,25-34
4879,2025-04-13,Kolkata,Affiliate,Male,35-44
4880,2024-11-13,Chennai,Organic Search,Female,25-34
4881,2025-04-15,Chennai,Direct,Female,18-24
4882,2024-12-20,Bengaluru,Affiliate,Male,18-24
4883,2025-04-30,Mumbai,Paid Social,Female,35-44
4884,2025-01-17,Chandigarh,Paid Social,Male,45-54
4885,2025-06-28,Kolkata,Email,Female,25-34
4886,2025-04-10,Ahmedabad,Organic Search,Female,45-54
4887,2024-12-17,Kochi,Organic Search,Female,18-24
4888,2025-06-11,Chennai,Affiliate,Male,25-34
4889,2025-08-02,Mumbai,Paid Social,Female,45-54
4890,2024-11-02,Mumbai,Paid Social,Female,45-54
4891,2025-02-04,Lucknow,Organic Search,Male,45-54
4892,2025-04-23,Kochi,Organic Search,Female,18-24
4893,2025-08-19,Lucknow,Paid Social,Male,18-24
4894,2025-02-21,Bengaluru,Paid Search,Female,18-24
4895,2025-07-05,Kochi,Direct,Male,25-34
4896,2025-11-06,Gorakhpur,Organic Search,Male,45-54
4897,2025-02-23,Mumbai,Direct,Male,25-34
4898,2024-12-26,Chandigarh,Paid Social,Female,18-24
4899,2025-01-04,Bhopal,Paid Social,Female,35-44
4900,2025-06-02,Chennai,Organic Search,Male,25-34
4901,2025-02-07,Kochi,Paid Social,Male,25-34
4902,2025-08-16,Hyderabad,Paid Social,Female,45-54
4903,2025-01-23,Kolkata,Paid Social,Female,18-24
4904,2024-11-13,Lucknow,Paid Social,Female,35-44
4905,2025-05-22,Mumbai,Organic Search,Female,25-34
4906,2025-05-31,Bhopal,Paid Social,Male,25-34
4907,2025-11-04,Bengaluru,Organic Search,Male,25-34
4908,2025-06-09,Ahmedabad,Paid Search,Female,18-24
4909,2025-01-08,Gorakhpur,Paid Social,Male,45-54
4910,2025-05-10,Chandigarh,Paid Social,Male,18-24
4911,2025-11-01,Delhi,Organic Search,Female,45-54
4912,2024-11-19,Indore,Direct,Female,45-54
4913,2024-12-11,Delhi,Direct,Female,25-34
4914,2025-02-05,Chandigarh,Email,Female,25-34
4915,2025-06-17,Ahmedabad,Paid Search,Female,18-24
4916,2025-01-22,Gorakhpur,Paid Search,Female,18-24
4917,2025-02-24,Kochi,Paid Social,Male,18-24
4918,2025-01-27,Pune,Organic Search,Female,18-24
4919,2024-11-01,Bengaluru,Referral,Female,45-54
4920,2025-07-22,Jaipur,Paid Search,Female,18-24
4921,2025-10-17,Pune,Direct,Male,18-24
4922,2024-11-25,Kolkata,Paid Social,Female,45-54
4923,2024-11-04,Bengaluru,Direct,Female,25-34
4924,2024-12-24,Ahmedabad,Direct,Male,35-44
4925,2025-05-20,Indore,Paid Search,Female,45-54
4926,2025-04-09,Mumbai,Organic Search,Male,25-34
4927,2025-02-25,Kochi,Organic Search,Male,18-24
4928,2024-12-15,Bengaluru,Paid Social,Female,35-44
4929,2024-11-23,Hyderabad,Organic Search,Female,25-34
4930,2025-01-23,Bengaluru,Paid Social,Male,25-34
4931,2025-06-21,Chandigarh,Organic Search,Male,18-24
4932,2025-07-12,Hyderabad,Direct,Female,18-24
4933,2024-12-13,Gorakhpur,Paid Search,Male,45-54
4934,2025-12-24,Lucknow,Direct,Female,35-44
4935,2025-06-01,Delhi,Paid Search,Female,18-24
4936,2025-01-20,Indore,Organic Search,Male,18-24
4937,2025-12-08,Ahmedabad,Email,Female,25-34
4938,2024-12-22,Chandigarh,Paid Social,Female,35-44
4939,2024-11-12,Bengaluru,Organic Search,Female,18-24
4940,2025-08-04,Lucknow,Email,Male,35-44
4941,2025-08-24,Pune,Paid Social,Male,45-54
4942,2025-05-10,Kolkata,Organic Search,Female,45-54
4943,2025-09-08,Ahmedabad,Direct,Female,18-24
4944,2024-12-13,Gorakhpur,Paid Search,Male,45-54
4945,2025-07-27,Hyderabad,Affiliate,Male,45-54
4946,2024-11-12,Chandigarh,Direct,Male,45-54
4947,2025-04-10,Chennai,Referral,Female,25-34
4948,2025-03-03,Kochi,Organic Search,Male,45-54
4949,2025-07-25,Bengaluru,Affiliate,Female,25-34
4950,2024-12-07,Indore,Direct,Male,35-44
4951,2025-06-11,Pune,Referral,Female,45-54
4952,2025-10-17,Kolkata,Organic Search,Female,25-34
4953,2024-11-01,Mumbai,Referral,Female,45-54
4954,2025-02-13,Pune,Organic Search,Female,18-24
4955,2025-01-28,Hyderabad,Paid Social,Female,45-54
4956,2025-12-24,Hyderabad,Direct,Male,45-54
4957,2024-12-20,Pune,Organic Search,Female,45-54
4958,2025-04-07,Lucknow,Paid Search,Female,45-54
4959,2025-11-12,Jaipur,Organic Search,Male,25-34
4960,2024-11-01,Hyderabad,Paid Social,Female,25-34
4961,2025-02-07,Kochi,Paid Social,Female,35-44
4962,2025-04-26,Delhi,Organic Search,Male,18-24
4963,2025-06-08,Bhopal,Organic Search,Female,35-44
4964,2025-05-06,Bengaluru,Paid Social,Male,18-24
4965,2025-01-29,Delhi,Referral,Male,18-24
4966,2025-04-10,Jaipur,Organic Search,Female,45-54
4967,2024-11-16,Mumbai,Organic Search,Female,45-54
4968,2025-06-27,Kolkata,Affiliate,Male,45-54
4969,2025-01-13,Lucknow,Paid Search,Male,35-44
4970,2025-09-14,Pune,Paid Search,Male,45-54
4971,2025-05-19,Delhi,Organic Search,Male,25-34
4972,2024-11-12,Pune,Organic Search,Male,45-54
4973,2025-08-19,Chennai,Referral,Female,18-24
4974,2025-04-14,Mumbai,Paid Search,Other,18-24
4975,2025-02-20,Gorakhpur,Paid Search,Male,35-44
4976,2025-02-09,Kolkata,Paid Social,Female,18-24
4977,2024-11-25,Chennai,Paid Search,Male,45-54
4978,2025-09-05,Chandigarh,Direct,Female,45-54
4979,2025-05-06,Hyderabad,Direct,Female,18-24
4980,2024-11-09,Hyderabad,Affiliate,Female,18-24
4981,2025-02-03,Delhi,Referral,Male,18-24
4982,2025-08-04,Bengaluru,Direct,Female,45-54
4983,2025-12-24,Chandigarh,Paid Social,Male,25-34
4984,2024-11-14,Indore,Paid Social,Female,18-24
4985,2025-08-26,Ahmedabad,Paid Social,Male,35-44
4986,2024-12-22,Kochi,Organic Search,Female,18-24
4987,2024-12-15,Lucknow,Direct,Female,35-44
4988,2025-01-27,Jaipur,Affiliate,Female,45-54
4989,2025-10-28,Hyderabad,Affiliate,Male,18-24
4990,2024-11-22,Indore,Email,Female,25-34
4991,2024-11-20,Bhopal,Paid Social,Female,45-54
4992,2025-08-30,Lucknow,Organic Search,Male,25-34
4993,2025-01-09,Mumbai,Email,Male,35-44
4994,2025-09-13,Bhopal,Email,Female,18-24
4995,2025-09-05,Indore,Referral,Female,18-24
4996,2024-11-15,Hyderabad,Paid Search,Male,35-44
4997,2025-01-22,Hyderabad,Organic Search,Male,35-44
4998,2025-01-08,Kolkata,Organic Search,Female,18-24
4999,2025-05-09,Chandigarh,Organic Search,Male,45-54
5000,2025-03-30,Chandigarh,Direct,Male,18-24
5001,2025-06-02,Gorakhpur,Paid Search,Female,45-54
5002,2024-11-18,Indore,Paid Social,Female,25-34
5003,2025-06-30,Gorakhpur,Paid Search,Male,25-34
5004,2025-01-11,Bhopal,Referral,Female,45-54
5005,2025-03-24,Hyderabad,Organic Search,Female,45-54
5006,2024-12-01,Bengaluru,Paid Search,Female,25-34
5007,2024-11-15,Indore,Direct,Female,18-24
5008,2025-07-02,Delhi,Organic Search,Male,25-34
5009,2025-07-18,Mumbai,Referral,Male,25-34
5010,2025-08-31,Gorakhpur,Organic Search,Male,25-34
5011,2025-07-17,Pune,Paid Search,Male,18-24
5012,2025-10-20,Chandigarh,Organic Search,Female,35-44
5013,2024-11-25,Jaipur,Affiliate,Male,35-44
5014,2024-11-22,Bengaluru,Referral,Female,35-44
5015,2024-12-15,Chennai,Affiliate,Female,35-44
5016,2025-02-22,Bhopal,Paid Social,Male,18-24
5017,2025-06-12,Gorakhpur,Paid Search,Female,35-44
5018,2025-02-13,Lucknow,Paid Social,Male,35-44
5019,2024-11-12,Hyderabad,Paid Search,Male,18-24
5020,2025-10-24,Chennai,Paid Search,Female,25-34
5021,2025-01-01,Mumbai,Paid Social,Male,18-24
5022,2025-03-25,Kolkata,Affiliate,Male,18-24
5023,2024-11-02,Kolkata,Organic Search,Female,35-44
5024,2024-11-28,Delhi,Paid Search,Female,25-34
5025,2024-12-14,Kolkata,Paid Social,Female,45-54
5026,2025-05-07,Lucknow,Affiliate,Female,25-34
5027,2025-04-07,Pune,Organic Search,Female,18-24
5028,2025-05-20,Chandigarh,Paid Search,Female,18-24
5029,2025-09-15,Chandigarh,Affiliate,Male,25-34
5030,2024-12-26,Delhi,Direct,Female,45-54
5031,2025-02-16,Indore,Organic Search,Female,45-54
5032,2024-12-01,Gorakhpur,Affiliate,Female,25-34
5033,2025-11-29,Ahmedabad,Paid Social,Female,45-54
5034,2025-02-21,Indore,Direct,Female,45-54
5035,2025-08-11,Pune,Paid Social,Female,25-34
5036,2025-07-14,Lucknow,Organic Search,Male,35-44
5037,2025-01-16,Hyderabad,Paid Search,Female,18-24
5038,2025-04-26,Chandigarh,Paid Social,Male,35-44
5039,2025-05-12,Bhopal,Email,Female,18-24
5040,2024-12-16,Bhopal,Paid Search,Male,45-54
5041,2024-12-27,Lucknow,Organic Search,Female,45-54
5042,2025-02-09,Ahmedabad,Organic Search,Female,25-34
5043,2024-11-01,Chandigarh,Affiliate,Male,35-44
5044,2024-11-18,Ahmedabad,Paid Search,Female,35-44
5045,2025-12-21,Lucknow,Direct,Male,45-54
5046,2025-03-28,Ahmedabad,Paid Search,Male,35-44
5047,2025-03-02,Mumbai,Paid Social,Female,18-24
5048,2025-10-08,Kolkata,Email,Male,18-24
5049,2025-09-22,Bhopal,Direct,Female,18-24
5050,2025-12-06,Jaipur,Organic Search,Female,45-54
5051,2024-11-12,Kochi,Paid Social,Female,45-54
5052,2025-07-14,Chennai,Organic Search,Female,45-54
5053,2025-11-23,Kolkata,Direct,Female,35-44
5054,2024-12-20,Gorakhpur,Email,Female,35-44
5055,2025-06-26,Chennai,Referral,Male,45-54
5056,2025-04-25,Bhopal,Paid Social,Male,35-44
5057,2025-01-10,Gorakhpur,Email,Female,45-54
5058,2025-02-10,Chandigarh,Direct,Male,45-54
5059,2025-01-16,Kochi,Organic Search,Male,35-44
5060,2025-10-26,Kolkata,Affiliate,Female,25-34
5061,2025-10-25,Mumbai,Affiliate,Female,18-24
5062,2025-09-21,Kochi,Paid Social,Male,25-34
5063,2025-04-08,Ahmedabad,Email,Female,25-34
5064,2025-07-30,Pune,Email,Female,18-24
5065,2025-05-22,Hyderabad,Affiliate,Female,35-44
5066,2025-04-24,Kolkata,Affiliate,Male,18-24
5067,2025-06-13,Jaipur,Organic Search,Female,18-24
5068,2025-07-10,Chandigarh,Organic Search,Female,25-34
5069,2025-02-22,Lucknow,Paid Search,Female,25-34
5070,2024-11-01,Bhopal,Paid Social,Female,35-44
5071,2024-11-20,Indore,Email,Female,35-44
5072,2025-04-01,Bengaluru,Affiliate,Male,45-54
5073,2025-01-11,Hyderabad,Organic Search,Male,25-34
5074,2024-12-18,Hyderabad,Direct,Male,35-44
5075,2025-02-08,Kolkata,Affiliate,Male,25-34
5076,2024-12-12,Gorakhpur,Paid Search,Male,25-34
5077,2024-12-09,Kolkata,Paid Search,Female,18-24
5078,2025-02-26,Mumbai,Organic Search,Male,35-44
5079,2024-12-26,Ahmedabad,Paid Social,Male,25-34
5080,2025-06-15,Kolkata,Email,Female,45-54
5081,2025-02-25,Bengaluru,Paid Social,Female,45-54
5082,2025-09-02,Ahmedabad,Paid Social,Male,35-44
5083,2025-05-14,Gorakhpur,Direct,Female,35-44
5084,2025-09-18,Delhi,Direct,Male,25-34
5085,2025-02-25,Pune,Paid Search,Male,18-24
5086,2025-12-05,Ahmedabad,Affiliate,Female,45-54
5087,2025-04-16,Pune,Paid Social,Male,18-24
5088,2025-12-02,Ahmedabad,Paid Search,Female,35-44
5089,2025-05-06,Pune,Paid Social,Female,35-44
5090,2025-07-29,Gorakhpur,Affiliate,Male,18-24
5091,2025-05-18,Bengaluru,Organic Search,Male,18-24
5092,2025-04-23,Bengaluru,Paid Social,Male,35-44
5093,2025-02-06,Delhi,Direct,Female,35-44
5094,2025-07-11,Jaipur,Paid Social,Other,35-44
5095,2025-06-04,Hyderabad,Paid Search,Female,25-34
5096,2025-11-03,Delhi,Email,Male,45-54
5097,2025-12-20,Bhopal,Direct,Male,18-24
5098,2025-10-01,Ahmedabad,Organic Search,Female,18-24
5099,2024-11-07,Kochi,Direct,Female,35-44
5100,2025-09-09,Lucknow,Organic Search,Male,45-54
5101,2025-09-14,Mumbai,Referral,Male,35-44
5102,2025-03-22,Ahmedabad,Direct,Male,35-44
5103,2025-02-07,Indore,Organic Search,Female,45-54
5104,2025-02-17,Gorakhpur,Organic Search,Male,45-54
5105,2025-03-26,Pune,Direct,Male,45-54
5106,2025-02-07,Chandigarh,Direct,Male,25-34
5107,2025-07-03,Chennai,Organic Search,Male,35-44
5108,2025-02-08,Lucknow,Referral,Female,18-24
5109,2024-12-25,Hyderabad,Organic Search,Male,18-24
5110,2025-07-15,Delhi,Paid Search,Female,35-44
5111,2025-09-28,Kochi,Paid Social,Female,25-34
5112,2025-05-19,Bhopal,Paid Search,Female,35-44
5113,2024-11-05,Bhopal,Organic Search,Female,45-54
5114,2025-01-28,Pune,Paid Social,Female,25-34
5115,2024-12-06,Mumbai,Paid Search,Female,35-44
5116,2024-11-25,Kochi,Paid Search,Female,25-34
5117,2024-11-01,Pune,Paid Social,Female,18-24
5118,2025-11-14,Gorakhpur,Direct,Female,25-34
5119,2025-08-15,Hyderabad,Paid Search,Male,18-24
5120,2025-04-07,Indore,Direct,Male,45-54
5121,2025-02-12,Kochi,Email,Female,35-44
5122,2024-11-10,Hyderabad,Organic Search,Male,18-24
5123,2025-03-23,Delhi,Organic Search,Female,35-44
5124,2024-12-02,Kolkata,Email,Male,18-24
5125,2025-01-18,Bhopal,Referral,Female,35-44
5126,2025-05-26,Ahmedabad,Direct,Male,35-44
5127,2025-01-16,Lucknow,Direct,Female,35-44
5128,2025-07-02,Mumbai,Direct,Male,45-54
5129,2025-01-12,Kochi,Affiliate,Male,18-24
5130,2025-01-29,Lucknow,Paid Social,Female,25-34
5131,2025-11-22,Hyderabad,Organic Search,Female,18-24
5132,2025-04-12,Bengaluru,Direct,Male,25-34
5133,2025-12-04,Pune,Organic Search,Male,25-34
5134,2024-12-19,Kochi,Direct,Female,25-34
5135,2024-11-12,Chennai,Direct,Male,25-34
5136,2025-12-16,Kochi,Affiliate,Male,18-24
5137,2024-11-26,Delhi,Paid Search,Female,25-34
5138,2024-12-31,Pune,Referral,Male,18-24
5139,2024-12-02,Bhopal,Organic Search,Male,35-44
5140,2024-12-02,Mumbai,Organic Search,Female,18-24
5141,2024-11-30,Pune,Affiliate,Female,45-54
5142,2025-04-05,Mumbai,Direct,Male,45-54
5143,2025-01-23,Gorakhpur,Paid Search,Male,35-44
5144,2025-03-02,Indore,Direct,Female,35-44
5145,2025-01-10,Mumbai,Email,Male,25-34
5146,2025-05-06,Kolkata,Organic Search,Male,35-44
5147,2025-01-16,Pune,Organic Search,Male,18-24
5148,2024-11-02,Bhopal,Referral,Male,45-54
5149,2025-12-18,Lucknow,Paid Social,Female,18-24
5150,2025-10-22,Kochi,Email,Male,25-34
5151,2024-11-23,Chandigarh,Paid Social,Male,45-54
5152,2025-04-06,Jaipur,Paid Social,Male,25-34
5153,2025-06-22,Ahmedabad,Direct,Female,45-54
5154,2024-11-26,Kochi,Affiliate,Male,45-54
5155,2025-11-30,Hyderabad,Organic Search,Male,45-54
5156,2025-04-24,Mumbai,Referral,Male,18-24
5157,2025-01-17,Gorakhpur,Paid Social,Male,35-44
5158,2025-03-17,Jaipur,Affiliate,Male,18-24
5159,2025-07-01,Bengaluru,Organic Search,Female,45-54
5160,2025-11-03,Chennai,Paid Social,Male,25-34
5161,2024-12-18,Ahmedabad,Organic Search,Male,25-34
5162,2025-05-12,Chennai,Organic Search,Female,18-24
5163,2025-01-12,Bhopal,Referral,Male,18-24
5164,2025-07-02,Gorakhpur,Organic Search,Male,45-54
5165,2024-11-01,Pune,Paid Social,Male,25-34
5166,2025-08-20,Pune,Affiliate,Female,35-44
5167,2025-09-22,Pune,Email,Female,45-54
5168,2025-06-25,Chennai,Direct,Female,18-24
5169,2024-12-19,Jaipur,Organic Search,Male,35-44
5170,2025-02-21,Pune,Referral,Female,18-24
5171,2025-10-26,Kochi,Paid Social,Female,25-34
5172,2024-12-08,Jaipur,Paid Search,Female,45-54
5173,2025-07-14,Kolkata,Paid Social,Male,25-34
5174,2024-11-07,Bengaluru,Paid Social,Female,25-34
5175,2025-10-16,Lucknow,Organic Search,Female,18-24
5176,2025-12-25,Kochi,Affiliate,Female,45-54
5177,2024-11-01,Kochi,Paid Social,Male,45-54
5178,2025-10-27,Lucknow,Organic Search,Male,25-34
5179,2025-03-25,Mumbai,Organic Search,Male,35-44
5180,2025-09-28,Chandigarh,Paid Search,Other,35-44
5181,2025-07-15,Indore,Paid Search,Male,35-44
5182,2024-11-07,Mumbai,Direct,Female,18-24
5183,2025-12-02,Ahmedabad,Paid Social,Female,25-34
5184,2025-05-01,Indore,Email,Female,25-34
5185,2025-05-27,Chennai,Affiliate,Male,25-34
5186,2025-06-06,Bengaluru,Paid Social,Male,35-44
5187,2025-10-03,Kolkata,Affiliate,Male,45-54
5188,2025-09-15,Indore,Paid Social,Male,25-34
5189,2025-01-25,Gorakhpur,Direct,Female,25-34
5190,2025-10-08,Bhopal,Organic Search,Female,18-24
5191,2025-08-02,Hyderabad,Organic Search,Female,35-44
5192,2024-12-05,Jaipur,Paid Search,Female,45-54
5193,2025-04-06,Kochi,Paid Social,Female,45-54
5194,2025-05-27,Lucknow,Paid Search,Male,35-44
5195,2025-01-10,Ahmedabad,Paid Search,Male,35-44
5196,2025-04-25,Ahmedabad,Affiliate,Female,18-24
5197,2024-12-11,Mumbai,Direct,Male,35-44
5198,2025-10-24,Indore,Direct,Female,25-34
5199,2025-11-10,Ahmedabad,Direct,Female,45-54
5200,2025-12-07,Gorakhpur,Organic Search,Female,35-44
5201,2025-12-11,Bhopal,Paid Social,Other,25-34
5202,2025-02-18,Mumbai,Paid Social,Male,18-24
5203,2025-08-19,Kolkata,Direct,Female,25-34
5204,2024-12-22,Chandigarh,Paid Social,Female,35-44
5205,2025-08-12,Bhopal,Paid Search,Female,45-54
5206,2025-02-23,Hyderabad,Paid Search,Male,18-24
5207,2025-11-03,Hyderabad,Organic Search,Female,25-34
5208,2024-11-05,Chandigarh,Organic Search,Female,18-24
5209,2024-11-09,Lucknow,Direct,Female,25-34
5210,2024-11-26,Delhi,Paid Social,Female,25-34
5211,2025-01-03,Delhi,Direct,Female,45-54
5212,2025-04-14,Jaipur,Paid Search,Male,45-54
5213,2025-06-04,Mumbai,Organic Search,Male,18-24
5214,2024-12-24,Hyderabad,Affiliate,Male,18-24
5215,2024-11-07,Kochi,Email,Female,25-34
5216,2025-01-28,Kolkata,Email,Female,45-54
5217,2024-11-12,Pune,Paid Social,Female,18-24
5218,2025-01-17,Bhopal,Paid Search,Female,45-54
5219,2025-03-14,Indore,Paid Social,Male,45-54
5220,2025-05-24,Delhi,Organic Search,Female,35-44
5221,2025-07-26,Indore,Paid Social,Male,35-44
5222,2025-05-19,Lucknow,Organic Search,Male,35-44
5223,2025-02-10,Bhopal,Direct,Male,35-44
5224,2025-07-20,Mumbai,Organic Search,Male,35-44
5225,2025-12-10,Kochi,Direct,Male,25-34
5226,2025-04-16,Gorakhpur,Email,Female,35-44
5227,2025-10-10,Mumbai,Paid Search,Male,45-54
5228,2024-11-28,Lucknow,Paid Social,Female,45-54
5229,2025-05-28,Indore,Paid Social,Female,45-54
5230,2025-04-18,Bengaluru,Affiliate,Male,35-44
5231,2024-11-08,Lucknow,Affiliate,Male,18-24
5232,2025-05-11,Ahmedabad,Organic Search,Female,18-24
5233,2024-11-22,Pune,Direct,Female,35-44
5234,2025-05-09,Hyderabad,Organic Search,Male,45-54
5235,2025-11-06,Delhi,Direct,Female,25-34
5236,2025-03-29,Gorakhpur,Direct,Male,35-44
5237,2025-02-23,Kolkata,Paid Search,Male,18-24
5238,2025-03-12,Pune,Paid Social,Male,35-44
5239,2025-06-01,Gorakhpur,Direct,Male,25-34
5240,2025-12-20,Ahmedabad,Paid Search,Male,18-24
5241,2025-01-14,Lucknow,Paid Social,Female,25-34
5242,2025-07-13,Pune,Affiliate,Male,18-24
5243,2025-03-15,Indore,Referral,Female,18-24
5244,2025-01-17,Ahmedabad,Paid Social,Female,18-24
5245,2025-06-09,Chennai,Organic Search,Male,45-54
5246,2025-03-01,Pune,Paid Social,Male,35-44
5247,2024-12-14,Bhopal,Organic Search,Male,45-54
5248,2024-11-17,Chennai,Paid Social,Female,35-44
5249,2025-02-07,Chennai,Organic Search,Female,45-54
5250,2025-01-04,Chennai,Paid Social,Male,35-44
5251,2025-03-06,Chennai,Direct,Female,25-34
5252,2025-04-06,Chennai,Referral,Male,35-44
5253,2025-03-14,Kochi,Paid Search,Female,18-24
5254,2025-06-04,Delhi,Paid Social,Male,35-44
5255,2025-05-21,Hyderabad,Organic Search,Female,25-34
5256,2024-12-06,Chandigarh,Direct,Male,35-44
5257,2025-02-24,Ahmedabad,Paid Social,Female,45-54
5258,2025-08-29,Ahmedabad,Referral,Male,18-24
5259,2024-12-18,Gorakhpur,Referral,Male,25-34
5260,2025-12-13,Chennai,Organic Search,Male,35-44
5261,2025-12-27,Hyderabad,Paid Search,Female,35-44
5262,2025-01-27,Bengaluru,Affiliate,Female,18-24
5263,2024-12-01,Mumbai,Affiliate,Female,45-54
5264,2025-01-18,Gorakhpur,Direct,Male,18-24
5265,2025-02-22,Kolkata,Organic Search,Female,35-44
5266,2025-04-25,Kolkata,Paid Search,Male,25-34
5267,2025-11-23,Gorakhpur,Paid Social,Female,25-34
5268,2024-11-13,Lucknow,Affiliate,Male,25-34
5269,2025-06-10,Bhopal,Affiliate,Male,45-54
5270,2025-02-07,Hyderabad,Paid Social,Male,45-54
5271,2025-12-30,Gorakhpur,Paid Social,Male,45-54
5272,2024-11-04,Delhi,Organic Search,Female,25-34
5273,2024-12-23,Hyderabad,Organic Search,Female,35-44
5274,2025-09-06,Lucknow,Affiliate,Female,35-44
5275,2024-11-30,Bhopal,Direct,Male,25-34
5276,2025-03-17,Lucknow,Paid Social,Female,45-54
5277,2025-09-25,Chennai,Email,Female,45-54
5278,2025-02-23,Mumbai,Affiliate,Male,35-44
5279,2025-03-30,Indore,Organic Search,Male,18-24
5280,2025-06-09,Gorakhpur,Email,Male,35-44
5281,2025-08-10,Chennai,Paid Search,Male,25-34
5282,2025-02-03,Delhi,Organic Search,Male,35-44
5283,2024-11-28,Kolkata,Referral,Female,45-54
5284,2025-08-31,Indore,Referral,Male,18-24
5285,2024-11-19,Chandigarh,Paid Search,Female,45-54
5286,2025-11-20,Chandigarh,Organic Search,Female,25-34
5287,2025-12-02,Delhi,Affiliate,Female,25-34
5288,2025-01-09,Kolkata,Organic Search,Female,18-24
5289,2025-04-30,Jaipur,Affiliate,Male,25-34
5290,2025-09-20,Kochi,Affiliate,Female,35-44
5291,2025-02-28,Gorakhpur,Paid Social,Female,35-44
5292,2025-06-29,Gorakhpur,Organic Search,Male,35-44
5293,2024-12-28,Jaipur,Organic Search,Female,35-44
